10/11/2021 21:07,14006247,BIOL 101,alice tarun,"i would like to get better grades on my quizes and tests, maybe reviewing content and helping me with better study habits",Fall 2021
10/11/2021 22:27,14006050,STAT 113,Mr. Higham,"I have Adhd, I prefer 1on1 and not in groups.",Fall 2021
10/12/2021 11:16,14006036,PSYC 101,Bill Decoteau,"For psych, I need help studying for tests and understanding material, for global studies i need help going over concepts and writing, and for environment and soc i need help understanding concepts and writing. I have been having a really hard time focusing in classes and learn better one on one. I have been procrastinating and think it will be helpful to have a set tutor/tutors. ",Fall 2021
10/12/2021 11:16,14006036,GS 101,Dr. Ganapathy,"For psych, I need help studying for tests and understanding material, for global studies i need help going over concepts and writing, and for environment and soc i need help understanding concepts and writing. I have been having a really hard time focusing in classes and learn better one on one. I have been procrastinating and think it will be helpful to have a set tutor/tutors. ",Fall 2021
10/12/2021 11:16,14006036,ENVS 3046,Erika Morrell,"For psych, I need help studying for tests and understanding material, for global studies i need help going over concepts and writing, and for environment and soc i need help understanding concepts and writing. I have been having a really hard time focusing in classes and learn better one on one. I have been procrastinating and think it will be helpful to have a set tutor/tutors. ",Fall 2021
10/12/2021 11:19,14005659,CHEM 103 ,Dixon,Need better basic understanding ,Fall 2021
10/12/2021 12:05,14003597,ECON 305,Brian Chezum,My goal is to know how to solve the practice problems as I understand the theory to some extent. ,Fall 2021
10/12/2021 16:15,14006217,ECON 251 ,Professor Choon,I'd like to bring my grade from average to above average,Fall 2021
10/13/2021 8:15,14004689,CHEM 309,Dr. Dixon,Visual leaner and hope to get better grasp on concepts in class.,Fall 2021
10/13/2021 9:43,14006448,BIOL 101,Tarun,I want to do better with my grades and not feel like I am drowning with the classes I am taking.,Fall 2021
10/13/2021 9:43,14006448,CHEM 103 ,Glazier ,I want to do better with my grades and not feel like I am drowning with the classes I am taking.,Fall 2021
10/14/2021 15:49,14006566,CHEM 103,Dr. Dixon,I need more help understanding the material and applying the material as well as how I can best study.,Fall 2021
10/14/2021 18:21,14006597,PSYCH 101,Pamela Thacher,"I am a visual learner and I have a learning difference (ADHD + executive functioning). I've never been good at test taking and my skills have seemed to worsen in Dr Thachers class. I haven't passed a single quiz or exam and I am failing the class, and I was put on early academic warning. I'm not taking proper notes or studying effectively enough (so I assume). I am thinking of taking this class pass/fail. ",Fall 2021
10/16/2021 20:43,14006167,ECON 100 ,Gasper Sekelj,Get homework done and understand concepts.,Fall 2021
10/17/2021 9:17,14006035,ECON 100,Emre Balicki ,Need help on how to study.  Having trouble focusing ,Fall 2021
10/17/2021 20:27,14005242,ECON 251 ,Thea How Choon,"I am a visual learner, having repetition helps get concepts into my head. ",Fall 2021
10/18/2021 7:01,14006333,BIOL 101,Alice Tarun,I hope to understand all the material better to do better on the second exam,Fall 2021
10/18/2021 9:07,14005171,PSYC 101,D. Koon,,Fall 2021
10/19/2021 9:07,14005171,ENVS 105,Koon ,,Fall 2021
10/18/2021 18:35,14005696,STAT 113,Jessica Chapman,Help studying for tests and quizzes,Fall 2021
10/19/2021 8:57,14006038,BIOL 101,Alice Taurn and Emily Dixon,how to better prepare for chem quizzes and improve my bio lab grade ,Fall 2021
10/19/2021 8:57,14006038,CHEM 103 ,Alice Taurn and Emily Dixon,how to better prepare for chem quizzes and improve my bio lab grade ,Fall 2021
10/19/2021 9:15,14005327,ECON 252,Dr. Chezum,I much better understanding of the material,Fall 2021
10/19/2021 10:00,14006305,SPAN 201,Rafael Castillo,I want to become more affluent in Spanish ,Fall 2021
10/19/2021 15:18,14006533,BIOL 101,Dr. Alice Tarun,Extra help to gain a better understanding and practice solving application problems ,Fall 2021
10/19/2021 18:45,14006253,BIOL 101,Dr. Alice Tarun,"A better grade. I use handwritten notes, I prefer things on paper than online.",Fall 2021
10/19/2021 22:45,14003250,PSYC 401,Adam Fox,I am an awful test taker and we take quizzes every class. So I would like help with that and also understanding material better.,Fall 2021
10/19/2021 23:37,14006276,BIOL 101,Alice Tarun,Better understanding of bio,Fall 2021
10/20/2021 6:58,14005456,ECON 251 ,How Choon,Get to know the info better and get help studying ,Fall 2021
10/20/2021 10:01,14005593,CS 256,Prof. Angstadt,I'm struggling to start assignments,Fall 2021
10/20/2021 10:02,14005593,MATH 280,Prof. Melville ,Proofs and content ,Fall 2021
10/20/2021 10:04,14005593,STAT 113,Prof. Chapman ,Studying for exams and quizzes,Fall 2021
10/20/2021 12:37,14003736,ACC 203,Wayne McVeigh,Just need help understanding concepts.,Fall 2021
10/20/2021 14:56,14003493,ACC 203,Wayne McVeigh,I just need help studying for exams,Fall 2021
10/21/2021 12:18,14006373,CHEM 103,Dr. Dixon,"I’m passing the class, but I don’t really feel like I know what’s going on while my professor is talking. I want to understand what we’re learning and not just memorize it.",Fall 2021
10/21/2021 14:02,14005787,PSYCH 101,laura-mills-smith,i'm open to everything espcailly memorization of psychology terms. ,Fall 2021
10/22/2021 12:58,14006215,FYP, Matthew Carotenuto,I need to understand the concepts in these classes. I need a better way of studying a preparing for quizzes and test in these classes. ,Fall 2021
10/22/2021 12:58,14006215,GOVT 103,Precious Hall,I need to understand the concepts in these classes. I need a better way of studying a preparing for quizzes and test in these classes. ,Fall 2021
10/22/2021 16:22,14005105,ECON 252,Shuwei Zhang,I would like to understand the concepts for ECON 252 better and just grasp the concepts of ACC 203 period.,Fall 2021
10/22/2021 16:22,14005105,ACC 203,Wayne McVeigh,I would like to understand the concepts for ECON 252 better and just grasp the concepts of ACC 203 period.,Fall 2021
10/23/2021 12:43,14002487,PSYC 432,Bill DeCoteau,I would like to get help studying so I can bring up my exam grades!,Fall 2021
10/23/2021 18:21,14005717,STAT 113,Chapman,,Fall 2021
10/24/2021 15:54,14006269,CHEM 103 ,Dr. Glaizer,I hope to improve my quiz and test scores by receiving extra help,Fall 2021
10/25/2021 7:32,14004458,NRSCI 288 ,"Ana Estevez, Joe Erlichmann","Studying tips, identifying relevant info for tests and quizzes, memorization help, further explanation of concepts",Fall 2021
10/25/2021 10:50,14006596,CHEM 103 ,Professor Skeels,Better understanding of the material ,Fall 2021
10/25/2021 12:34,14006055,ECON 100 ,Dr.Choi ,I would like to become more familiar with the main concepts of this course. ,Fall 2021
10/25/2021 13:44,14005328,STAT 113,Ivan Ramler,I think that practicing problems and concepts that I am struggling to understand with a tutor will help improve my overall understanding of the course.,Fall 2021
10/25/2021 14:13,14003721,PHYS 151,Cristian ,A deeper understanding of materials to do better on the exams. I have to pass this class in order to graduate in 6 weeks.,Fall 2021
10/25/2021 15:34,14006039,CHEM 103,Amanda Oldacre,I want to be able to understand the material and be able to apply it to the quizzes and exams. ,Fall 2021
10/25/2021 15:34,14006039,BIOL 101,Alice Tarun,I want to be able to understand the material and be able to apply it to the quizzes and exams. ,Fall 2021
10/26/2021 13:13,14006165,PSYC 101,Cathey Crosby ,I hope to gain better studying techniques ,Fall 2021
10/26/2021 14:07,14004555,NRSCI 288,Dr. Ana Estevez ,Grade boost and help in reviewing lecture material,Fall 2021
10/26/2021 18:43,14005618,CS 140,Professor Lee,gain a better understanding of the current computer program topic.,Fall 2021
10/27/2021 10:51,14006450,ECON 100 ,Emre Balikci,I am a very visual learner ,Fall 2021
10/27/2021 11:14,14003636,ECON 252,Shuwei Zhang ,"need to go over a few things, most importantly the equations and how to derive them in some cases ",Fall 2021
10/27/2021 12:02,14004625,MATH 136,Maegan Bos,"A better understanding of the material. I am a visual, hands on learner.",Fall 2021
10/28/2021 11:05,14003501,ECON 252,Chezum,I hope to gain a better understanding of the material.,Fall 2021
10/28/2021 13:08,14006032,MATH 135,Sean LaPlante ,Better grades and better understanding,Fall 2021
10/28/2021 20:09,14006461,CHEM 103,Adam Hill,I hope to gain more understanding of topics that are being learned in class.,Fall 2021
11/1/2021 9:39,14006287,CHEM 103,Dr. Skeels,I think I mainly just need help with figuring out the correct ways to study. I’ve been doing well on almost all of our quizzes but am struggling with my exams. ,Fall 2021
11/1/2021 10:54,14005523                                                                                      14005523,ECON 251,Del Rossi,Better understanding of concepts ,Fall 2021
11/1/2021 18:01,14006560,MATH 135,Patti Locke,"Help with homework, studying for exams, memorizing equations",Fall 2021
11/2/2021 10:49,14005494,STAT 113,Robin Locke,Improve grade and study tecniques,Fall 2021
11/2/2021 16:22,14005716,ECON 251 ,Marie Thea How Choon,I would like to improve my grades in all of these classes,Fall 2021
11/2/2021 16:22,14005716,FR 101,Joan Trivilino,I would like to improve my grades in all of these classes,Fall 2021
11/2/2021 16:22,14005716,BIOL 3049,Bradley Baldwin,I would like to improve my grades in all of these classes,Fall 2021
11/2/2021 17:01,14004726,ECON 251,Allison Del Rossi,I have an exam Friday that I would like help preparing for,Fall 2021
11/2/2021 21:42,14006300,MATH 135,Patti Lock,Study/test taking skills have always been difficult for me which makes quizzes each class difficult. I would like help understanding concepts prior to class and help preparing for exams.,Fall 2021
11/3/2021 9:11,14006402,CHEM 103,Dixon,,Fall 2021
11/3/2021 16:41,14006270,ENVS 101,Dr. Murphy,a better understanding of the topics and help with research paper,Fall 2021
11/4/2021 11:10,14004460,ECON 308,Michael O'Hara ,"Homework help, studying for tests ",Fall 2021
11/4/2021 14:03,14006600,CHEM 103,Emily Dixon,I have severe dyslexia and often struggle with written materials and it would be good to have someone who would go over some of the information and help talk me through problems.,Fall 2021
11/6/2021 9:09,14006126,ECON 100,Choi ,"Understanding the materials we are learning to succeed on our exam on Thursday. We are currently learning about cost curves, supply and demand and elasticity.  I learn best with examples, and going through problems. Ultimately hands on and visual. ",Fall 2021
11/7/2021 13:37,14005250,MATH 135 ,patti lock,"I already have been assigned a calculus tutor but unfortunately they can not meet as often as I need therefore, I would like a second tutor. ",Fall 2021
11/7/2021 17:39,14006046,ECON 100 ,Sun Ki Choi,"Study for exam, haven't been able to focus in class so I'm pretty lost. ",Fall 2021
11/8/2021 10:06,14006475,BIOL 101,Alice Tarun ,"hands on type of learner, have to visually see it ",Fall 2021
11/8/2021 10:31,14006320,PHYS 105,Dr. Koon,Just to review and get a better understanding of course material,Fall 2021
11/8/2021 12:35,14005193,ECON 251,Alison Del Rossi,To better understand the course material and how to prepare for exams,Fall 2021
11/8/2021 20:23,14006658,PSYC 101,DeCoteau,"Just help me study for exams, and just to go over material in another perspective ",Fall 2021
11/8/2021 20:23,14006658,SOC 101,Gillis,"Just help me study for exams, and just to go over material in another perspective ",Fall 2021
11/10/2021 11:15,14004467,PSYC 205,Elyssa Twedt ,Better Grade ,Fall 2021
11/10/2021 13:22,14006423,ECON 100 ,Emre Balicki ,To be better prepared for tests. ,Fall 2021
11/14/2021 16:48,14006270,PSYCH 101,Professor Crosby,Help with the writing project,Fall 2021
12/6/2021 9:49,14005327,PHIL 202,Nich Hughes,I have dyslexia and I would like to understand the material better,Fall 2021
12/6/2021 9:49,14005327,ECON 252,Brian Chezum,I have dyslexia and I would like to understand the material better,Fall 2021
1/14/2022 10:11,14006183,BIOL 102,Alice Turan,Helping me understand the material ,Spring 2022
1/14/2022 10:12,14006183,CHEM 104,Glazier ,Helping me understand the material ,Spring 2022
1/16/2022 13:21,14004749,CHEM 104 ,Adam Hill,Repetition ,Spring 2022
1/16/2022 13:23,14004749,BIOL 370,"A, Schreiber",Reteaching Material ,Spring 2022
1/16/2022 13:29,14004749,BIOL 221,"S, Willson",,Spring 2022
1/16/2022 20:45,14005394,CHEM 222,Dr. Tartakoff ,In person please! ,Spring 2022
1/16/2022 20:45,14005394,PHYS 103,Dr. Jahncke,In person please! ,Spring 2022
1/16/2022 20:45,14005394,BIOL 245 ,Dr. Lorraine ,In person please! ,Spring 2022
1/17/2022 21:29,14005163,CHEM 222,Dr. Tartakoff ,in person to gain deeper understanding of concepts ,Spring 2022
1/18/2022 17:24,14005405,NRSCI 389,Ana Estevez,I create my own powerpoints based on what is recieved in class. I am a hands on learner and create my own flash cards for studying purposes.   ,Spring 2022
1/19/2022 9:39,14006011,PHIL 225,Dr. Wolfe,Stay on track,Spring 2022
1/19/2022 9:40,14006011,ENVS 115,Professor Husinec,Stay on track,Spring 2022
1/19/2022 12:38,14004601,CHEM 222,Samuel Tartakoff,help when topics are confusing,Spring 2022
1/20/2022 10:26,14006032,MATH 126,Patti Locke,A better understanding of the material being taught,Spring 2022
1/20/2022 13:00,14004232,CHEM 222,Dr. Tartakoff,"I really want to gain a lot of practice and simple explanations. especially with 221 material, its been awhile since I've seen it ",Spring 2022
1/20/2022 16:39,14005651,PHYS 152,Massooma Pirbhai,I hope to get a better understanding of PHYSconcept. I am a visual learner and sometimes I need multiple explanations to fully understand the ideas. ,Spring 2022
1/23/2022 12:13,14006529,PHYS 105,Daniel Koon,I struggle with math and this is a heavily math based course. ,Spring 2022
1/23/2022 18:40,14005585,CHEM 222,Samuel Tartakoff,I hope to be able to review materials that I am struggling with in class as well as gain skills in studying correctly/ help with review. ,Spring 2022
1/23/2022 18:40,14005585,PHYS 104 ,Catherine Jahncke,I hope to be able to review materials that I am struggling with in class as well as gain skills in studying correctly/ help with review. ,Spring 2022
1/23/2022 19:06,14006076,MATH 135,Sean Laplante,Better understanding of material in general. Help with homework problems and study skills ,Spring 2022
1/24/2022 11:16,14004816,DATA 234,Ivan Ramler,"I feel as if I need a little more 1 on 1, and the professor doesn't have the time as it is a large class. I spoke to and have received help from Maddox Ormiston and she recommend I fill this out. I am wondering if she can be my tutor.",Spring 2022
1/24/2022 11:46,14006150,STAT 113,Ramler,I hope to get help understanding the material and getting help on my homework and studying for exams and tests. I am on a IEAP and the highest level of math I took in highschool is Algebra 2,Spring 2022
1/24/2022 15:00,14006504,MATH 280 ,"Melville, D",A better and deeper understanding of the class. ,Spring 2022
1/25/2022 10:22,14004503,FR 101,Joan Trivilino,Help with French. I have never taken it before and I feel as though this will help me tremendously.,Spring 2022
1/25/2022 11:55,14006041,CHEM 104,Dr. Oldacre,I want help on furthering my information on the topics and be prepared for quizzes. I'm mostly a hands on learning type of person and I need to do a lot of practice problems. ,Spring 2022
1/25/2022 11:57,14006041,BIOL 102,Dr. Pai,I want to review material from lecture and be prepared for assessments every week.,Spring 2022
1/25/2022 15:03,14006042,PHYS 105 ,Koon ,I learn best through hands on/verbal. I have trouble staying focused and get distracted by sounds and people walking around very easily and it makes it difficult to remember what was being taught at that moment.,Spring 2022
1/26/2022 8:57,14006005,CNS 101,Neil Forkey,I have trouble taking tests and quizzes. U know for this class there are a lot of reading reactions and exams.,Spring 2022
1/26/2022 20:42,14005696,ECON 251,Thea How Choon,Help with understanding the materal,Spring 2022
1/27/2022 18:59,14005788,CHEM 222,Dr. Tartakoff,"Guided studying, help working through problems, help with learning style",Spring 2022
1/28/2022 10:57,14006032,CHEM 104,Dr. Glazier,Deeper understanding of the material.,Spring 2022
1/28/2022 20:40,14006428,FYS ,Alex Schreiber ,Help me understand how to use my resources and citations for my paper properly.,Spring 2022
1/30/2022 6:15,14005443,NRSCI 288,Ana Estevez,Last semester I had Amelia Pape as a tutor. I was wondering if t would be possible to have her again this semester because studying with her last semester was very helpful.,Spring 2022
1/30/2022 14:44,14006135,ECON 100,Brian Chezum,Learning styles and taking notes,Spring 2022
1/31/2022 6:46,14005253,ENVS 101 ,David Murphy ,"I have dyslexia, other than that nothing in particular, I just need help because I am not a science person.",Spring 2022
1/31/2022 12:18,14006205,PCA 127,Sarah Beck ,I hope to gain help on the reading quizzes that we have to take before class.  I am struggling with comprehending the readings.,Spring 2022
1/31/2022 16:59,14004460,STAT 213,"Lock, R",I hope to properly understand techniques and code using R studio in a simpler way,Spring 2022
2/1/2022 6:47,14005948,PCA 111,Fuoss and Hill,"help with full sentence outline, making sure introduction and conclusion are done correctly ",Spring 2022
2/1/2022 14:41,14003406,STAT 113,Dr. Michael Schuckers,Understanding concepts better and being maybe to do homework problems,Spring 2022
2/1/2022 16:08,140014717,SWAH 101,Dennis Simiyu,I would like to retain class material longer and be more proficient in the language. ,Spring 2022
2/1/2022 17:41,14006504,PHYS 105," Koon, D",A better understanding of the class and the formulas ,Spring 2022
2/1/2022 18:54,14006406,ECON 100,Gasper Sekelj,Out of this tutoring experience I want to get a better understanding of the two courses I am requesting. I want to be either a economics or finance major so getting extra help in these two classes will set me up for success in my academic career here at SLU.,Spring 2022
2/1/2022 18:54,14006406,STAT 113 ,Ivan Ramler,Out of this tutoring experience I want to get a better understanding of the two courses I am requesting. I want to be either a economics or finance major so getting extra help in these two classes will set me up for success in my academic career here at SLU.,Spring 2022
2/1/2022 20:10,14005168,ACC 204,Wayne McVeigh,Learning ,Spring 2022
2/2/2022 9:33,14005649,BIOL 102,Dr. Pia,reviewing material and connecting ideas,Spring 2022
2/2/2022 10:26,14003481,STAT 113 ,Michael Schuckers,Assistance,Spring 2022
2/2/2022 19:27,14004819,STAT 326,Schuckers,I struggled a lot with MATH 235 last semester and that has already put me a step behind in STAT 326. I am just looking for someone who can help me understand the concepts of the class and how to apply them to our problem sets and quizzes.,Spring 2022
2/2/2022 21:24,14006205,FR 102,"J, Trivilino",I hope to get better at vocab and pronunciation ,Spring 2022
2/3/2022 15:36,14006273,SPAN  213 ,Professor Salvi,Better grades/understanding ,Spring 2022
2/4/2022 7:27,14003736,SPAN 102 ,Ilia Casanova,I do not know much Spanish and could use extra help to keep up.,Spring 2022
2/4/2022 8:41,14005589,PHYS 105 ,Daniel Koon,"I want to practice the math problems, especially conversions and energy conservation problems. ",Spring 2022
2/5/2022 9:49,14006528,ECON 100,Brian Chezum,I hope to gain a better understanding of the subject. I recently had to miss a week of classes due to Covid. I want to get caught up as well as gain some of the knowledge I missed while I wasn't in the class. My learning style is to first understand then answer questions. ,Spring 2022
2/5/2022 9:49,14006528,PSYC 101,Laura Mills-Smith,I hope to gain a better understanding of the subject. I recently had to miss a week of classes due to Covid. I want to get caught up as well as gain some of the knowledge I missed while I wasn't in the class. My learning style is to first understand then answer questions. ,Spring 2022
2/6/2022 15:25,14005360,CS 256,Lee,Extra help on assignments. Office hours with this professor have not worked well for me in the past and I would like to try learning from someone else. ,Spring 2022
2/6/2022 15:27,14005389,CS 256,Lee,I hope to gain a better understanding for the material in the class.,Spring 2022
2/7/2022 10:07,14006416,PHYS 105 ,D Koon ,I really need to lock in all the material from unit 1 for my exam next Wednesday! I hope you practice the material and make sure I'm understanding everything  ,Spring 2022
2/7/2022 13:48,14006075,CHEM 104,Oldacre,I hope to learn a better understanding of the subject and study techniques for the class. ,Spring 2022
2/7/2022 18:05,14005547,MATH 230,Dan Look,I would like help working through problems because Dan does not do this in his lecture videos.,Spring 2022
2/8/2022 10:16,14006772,CNS 101,Neil Forkey,I want help for reading and preparation for the essay.. ,Spring 2022
2/8/2022 17:30,,PSYC 101,Brian Giesler,I would like to gain a better understanding of both classes,Spring 2022
2/8/2022 17:30,,MUS 100,Dr.Phillip Farley,I would like to gain a better understanding of both classes,Spring 2022
2/9/2022 7:15,14005445,CHEM 104,Matthew Skeels,"I need a tutor to pass the class, help with conceptual knowledge. ",Spring 2022
2/9/2022 13:08,14006550,MATH 135,Sean LaPlante,A better understanding of the subject ,Spring 2022
2/11/2022 22:48,14005952,PHIL 202,Richard Lauer,better understanding of the concepts and applying them,Spring 2022
2/12/2022 15:44,14005436,STAT 113,Patti Lock,I have dyslexia and auditory learning problems. I have not taken a stats class before and currently is falling behind in understanding material on test / quizzes. ,Spring 2022
2/14/2022 7:06,14006230,CHEM 104,Dr. Adam Hill,"I want to ensure that I have a better understanding of the material prior to quizzes and or tests.  I feel confident going into them, but at one point or another my knowledge consistently fails me and I feel like I’m missing something, I’m just not sure what it is.",Spring 2022
2/14/2022 10:07,14094676,CHEM 104 ,Adam hill,White boards and conceptualizing the problem ,Spring 2022
2/14/2022 10:23,14004861,FR 102,Joan Trivillano,new to french,Spring 2022
2/14/2022 11:58,14004814,CS 256,Lee,I would really like help on my homework,Spring 2022
2/14/2022 12:43,14006120,CS 256,Lee,I want to gain a better understanding and do well in my computer science class.,Spring 2022
2/14/2022 13:30,14006626,MATH 135,Sean LaPlante,Sometimes just takes me a little longer to grasp harder concepts ,Spring 2022
2/14/2022 19:56,14006407,SPAN 102,Casanova,I hope to gain a deeper understanding of the concepts. ,Spring 2022
2/15/2022 14:33,14004958,PHYS 104,Catherine Jahncke,being better at the tests and exams though skills and peer help,Spring 2022
2/15/2022 18:08,14005704,PHYS 104,Catherine Jahncke,a better understanding of the equations we are using.,Spring 2022
2/15/2022 22:14,14006215,PSYC 101,Meg Carpenter ,I hope to be able to get through my class and to be able to understanding the material in the class.  ,Spring 2022
2/16/2022 13:56,14006042,SPAN 102,Ilia Casanova,,Spring 2022
2/17/2022 8:41,14006448,CHEM 104,Dr. Oldacre,A better grade and understanding in Chemistry. Lots of practice problems help me develop a strong understanding and keep me from overthinking too much.,Spring 2022
2/18/2022 9:41,14006206,BIOL 102,Aswini Pai,How to study/tips for studying ,Spring 2022
2/18/2022 12:53,14006286,PHIL 202,Richard Lauer,I would like to get better understanding of the concepts for class,Spring 2022
2/18/2022 16:01,14005177,STAT 234,Dr. Ivan Ramler,Help me with R codes for analyzing data.,Spring 2022
2/20/2022 19:46,14006721,CS 256,Choong-soo Lee,,Spring 2022
2/22/2022 8:24,14006617,CHEM 104,Samantha Glazier,I just want some clarification on specific subjects or what I should be studying to do better. ,Spring 2022
2/22/2022 11:54,14006720,CS 352,Professor Lisa Torrey,"Learn more, understand better, boost my grades up in a positive direction",Spring 2022
2/22/2022 16:43,14004650,SPAN 102,Ilia Casanova,"To be able to practice different verb tenses, conjugating and speaking",Spring 2022
2/23/2022 8:47,14005948,ITAL 104,Marcella Salvi,Help with ITAL  vocabulary and speaking skills,Spring 2022
2/23/2022 16:51,14004943,ECON 251 ,Marie How Choon,Better understanding of material ,Spring 2022
2/27/2022 13:51,14005426,STAT 213,Robin Lock,A better understanding of the material covered in Stat 213 and possible guidance with the Homework/Projects and help prep for exams and the final. ,Spring 2022
2/27/2022 17:52,14005847,ECON 200,Dr. Milani,just want help studying and help understanding a few concepts,Spring 2022
2/27/2022 20:22,14006089,PSYC 101,Megan Carpenter,Better studying habits,Spring 2022
2/28/2022 6:38,14006560,MATH 126,Patti Lock,"I hope to gain a better understanding of calc 2, study skills for calc 2, homework help and help with studying for exams. I'm a visual learner but i benefit from practicing questions.",Spring 2022
2/28/2022 7:20,14005379,CHIN  104,Leeming Chen <lchen@stlawu.edu>,Help understanding the materials,Spring 2022
2/28/2022 10:40,14005780,STAT 213,Robin Lock,I would like to just go over materials and homework ,Spring 2022
2/28/2022 11:05,14005012,ECON 100,Choi,overall Success in the course. Better homework grades and test grades. ,Spring 2022
2/28/2022 11:05,14005012,REL 100,"K,Self",overall Success in the course. Better homework grades and test grades. ,Spring 2022
2/28/2022 14:21,14005168,ECON 252,Professor Zhang ,practice problems ,Spring 2022
2/28/2022 15:51,14004508,MATH 230,Daniel Look,Better understanding with the class and help with homework,Spring 2022
3/1/2022 8:06,14003654,ACC 204,Wayne McVeigh,"I would really like to do well in this class. I do not have the background in accounting that i probably should because of an issue with accounting professors in the past, so I do feel like I am behind. I feel a bit lost already and also am noticing that i would really benefit from a tutor (sooner rather than later). I also have my second exam coming up next week that i need to do well in, so I am hoping to be able to meet with my tutor at least once before then if that is possible! ",Spring 2022
3/1/2022 19:07,14006323,EUR 109,Prof.Twomey,"Help with essays, understanding material more",Spring 2022
3/1/2022 19:22,14006668,MATH 126,Patti Frazer Lock,I hope to gain more understanding on the concepts being presented to improve my overall grade. With this class I feel having more practice problems.  ,Spring 2022
3/1/2022 19:45,14006529,ENVS 115,Antun Husinec,I need help with the math in this course. I have no idea how to do it on tests and it is bringing my exam grades down a lot. I struggle with math a lot.,Spring 2022
3/2/2022 7:55,14003221,BIOL 353,Mike Temkin,I am hoping to succeed in this class. The class is exam based and I would like to learn how to study better for the course.,Spring 2022
3/2/2022 8:28,14005511,ENVS 4032,Aaron Iverson,"Better understanding of certain concepts, and learning at a different pace. My goal is to understand readings better and comprehending skills. ",Spring 2022
3/3/2022 6:36,14005855,CHEM 222 ,Dr. Tartakoff,I would like to do better in the class. I believe I need all practice questions to go over every scenario. ,Spring 2022
3/3/2022 7:24,14005842,BIOL 102,Aswini Pai,Assistance with studying for quizzes and exams,Spring 2022
3/6/2022 12:23,14006206,CHEM 104,Samantha Glazier,"Learn the material easier, learn a way to study math ",Spring 2022
3/6/2022 12:23,14006206,MATH 135,Sean LaPlante ,"Learn the material easier, learn a way to study math ",Spring 2022
3/9/2022 10:14,14005195,ECON 251,Marie Thea How Choon,studying for tests,Spring 2022
3/9/2022 14:15,14005834,CHEM 104,Dr. Oldacre,A better grade ,Spring 2022
3/10/2022 11:28,14006553,BIOL 102,Dr. Pai,"better understanding of topics, to be able to apply knowledge to exams and quizzes; I am somewhat of a slow learner",Spring 2022
3/10/2022 12:35,14006428,PHIL 101,Jennifer Hanson ,"I am a visual learner, and need to see things 1 on 1 right in front of me. I am a very bad test taker. ",Spring 2022
3/12/2022 11:26,14003737,SPAN 104,Rafael Castillo,I am a learner by doing. I need to practice using my Spanish through speaking and practicing the concepts discussed in class. ,Spring 2022
3/21/2022 9:50,14005193,ECON 252,Amir Tayebi,Memorization and certain concept learning. I have ADD and a bad memory so it's hard for me to remember past concepts and learn new ones.,Spring 2022
3/22/2022 9:03,14006140,CS 140,Kevin Agstandt,To be able to better understand the content ,Spring 2022
3/22/2022 11:39,14006566,BIO 102,Aswini Pai,Better studying skills and some tips for biology terms. ,Spring 2022
3/23/2022 8:59,14006375,PHIL 202,Nick Hughes,Better understanding of material,Spring 2022
3/23/2022 9:08,14006183,BIOL 102,Pai,understand the material better,Spring 2022
3/23/2022 9:58,14006603,CS 140,Kevin Angstadt,Improvement in grades ,Spring 2022
3/24/2022 9:10,14005496,BIOL 245,Lorraine Olendeznski,"I hope to gain a better understanding of how to study and learn. My goal is really to pass this class, I do not really know my learning style but I do like one on one interaction.",Spring 2022
3/24/2022 15:50,14004650,ITAL  104,Marcella Salvi,I would like to practice speaking and reading the language to have a better understanding. ,Spring 2022
3/27/2022 12:05,14006049,SPAN 104,Rafael Castillo,Trouble paying attention and finding help,Spring 2022
3/27/2022 12:07,14006049,PCA 127,Sarah Beck,Understand Material better ,Spring 2022
3/27/2022 21:45,14006659,PHIL 202,Nick Hughes,"To do better. Quiz on Wednesday, 6th. Start studying for final. ",Spring 2022
3/28/2022 14:32,14006617,CHEM 104,Samantha Glazier,I am mainly looking for practice and clarification on ideas and using equations.,Spring 2022
3/28/2022 14:51,14005728,STAT 113,Jessica Chapman,"Learning style, attain better grades",Spring 2022
3/30/2022 9:24,14005105,ECON 200,Sahar Milani,I hope to understand the material instead of just memorization,Spring 2022
3/30/2022 20:26,14006183,CHEM 104,Glazier ,"My current tutor won’t respond to me, so just someone who is willing to meet with me and work through problems.",Spring 2022
4/1/2022 13:08,14006486,MATH135,Sean LaPlante,Preparation for exam,Spring 2022
4/4/2022 19:50,14006194,STAT 113,Micheal Schuckers ,Understanding math concepts ,Spring 2022
4/5/2022 5:10,14005601,CHEM 222,Samuel Tartakoff,Practice and better understanding of material to do better on exams,Spring 2022
4/5/2022 5:10,14005601,CHEM 205,Matthew Skeels,Practice and better understanding of material to do better on exams,Spring 2022
4/5/2022 13:00,14006171,CHEM 104,Amanda Oldacre,I'm having trouble with a lot of the math from this section,Spring 2022
4/7/2022 8:54,14005608,ECON 100,Dr. Chezum,Understanding of the formulas and Precesses and when to use Them.,Spring 2022
4/7/2022 8:54,14005608,PHIL 202,Dr. Huges,Understanding of the formulas and Precesses and when to use Them.,Spring 2022
4/7/2022 12:43,14004275,STATS 213,Robin Lock,My hope is to understand Stats fully in order to good on the final exam,Spring 2022
4/8/2022 11:19,14006150,ECON100,Choi,I hope to gain some help on the understanding of the material,Spring 2022
4/10/2022 23:01,14003469,MUS 100,Barbara Phillips Farley,,Spring 2022
